post_id,service_cible,texte_clean,langue,canal,region,sentiment_score,sentiment_label,categorie,date_post
POST_e321850823,FREE_MONEY,free money gratuit pour les transferts entre abonnés free,FR,FACEBOOK,THIES,0.79,POSITIF,POSITIF,2026-05-05
POST_79b20d56eb,SEN_EAU,sen eau problem dafa neka,WO,RECLAMATION,KAOLACK,-0.754,NEGATIF_FORT,AUTRE,2026-05-21
POST_569c613112,SENELEC,senelec problem dafa metti,WO,TWITTER,ZIGUINCHOR,-0.618,NEGATIF_FORT,AUTRE,2026-05-24
POST_f28846ba6d,SEN_EAU,sen eau problem dafa neka,WO,RECLAMATION,DAKAR,-0.751,NEGATIF_FORT,AUTRE,2026-05-06
POST_9fc226bd32,SEN_EAU,sen eau service client attente interminable,FR,WHATSAPP,THIES,0.045,NEUTRE,SERVICE_CLIENT,2026-05-15
POST_2a7dfdaf84,ORANGE_MONEY,orange money cher dafa neka,WO,FACEBOOK,DAKAR,-0.784,NEGATIF_FORT,TARIF,2026-05-11
POST_5c17592e7f,WAVE,frais wave trop cher orange money moins cher,FR,FACEBOOK,THIES,-0.793,NEGATIF_FORT,TARIF,2026-05-06
POST_7efd879abd,SENELEC,coupure électrique pendant senelec scandaleux,FR,FACEBOOK,ZIGUINCHOR,-0.853,NEGATIF_FORT,AUTRE,2026-05-05
POST_6898273a23,FREE_MONEY,compte free money bloqué sans explication support,FR,WHATSAPP,KAOLACK,-0.671,NEGATIF_FORT,TECHNIQUE,2026-05-12
POST_dbe069662e,WAVE,wave the best mobile money service fast and reliable,EN,TWITTER,DAKAR,0.608,POSITIF,POSITIF,2026-05-06
POST_7373384be3,WAVE,wave excellent recommande tous,FR,WHATSAPP,DAKAR,0.171,NEUTRE,TECHNIQUE,2026-05-21
POST_4572b18366,SEN_EAU,sen eau problem dafa neka,WO,TWITTER,SAINT_LOUIS,-0.713,NEGATIF_FORT,AUTRE,2026-05-18
POST_f56cacda1d,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,FACEBOOK,DAKAR,-0.691,NEGATIF_FORT,AUTRE,2026-05-27
POST_894cf77d99,FREE_MONEY,free money simple pratique pour les petites sommes,FR,RECLAMATION,DAKAR,0.731,POSITIF,POSITIF,2026-05-22
POST_b483c2b670,WAVE,encore une fois wave inadmissible,FR,TWITTER,ZIGUINCHOR,-0.741,NEGATIF_FORT,TECHNIQUE,2026-05-08
POST_e8ddbd2ba4,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,RECLAMATION,KAOLACK,0.741,POSITIF,POSITIF,2026-05-26
POST_5505d1506e,TER,ter ponctuel voyage confortable,FR,RECLAMATION,KAOLACK,-0.042,NEGATIF,AUTRE,2026-05-01
POST_e5ccb1f280,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,FACEBOOK,DAKAR,0.153,NEUTRE,POSITIF,2026-05-10
POST_cf5e8eec5a,TER,ter ponctuel voyage confortable,FR,TWITTER,THIES,0.098,NEUTRE,AUTRE,2026-05-22
POST_7a41c0e7e6,ORANGE_MONEY,orange money encore panne inacceptable,FR,FACEBOOK,DAKAR,-0.835,NEGATIF_FORT,TECHNIQUE,2026-05-01
POST_bfff83c749,SENELEC,coupure électrique pendant senelec scandaleux,FR,TWITTER,THIES,-0.91,NEGATIF_FORT,AUTRE,2026-05-22
POST_6dd3a83afe,FREE_MONEY,free money lent par rapport améliorer,FR,WHATSAPP,DAKAR,-0.409,NEGATIF,TECHNIQUE,2026-05-04
POST_bf2d77de0e,SENELEC,senelec dafa xam dina tax,WO,FACEBOOK,ZIGUINCHOR,-0.86,NEGATIF_FORT,TECHNIQUE,2026-05-16
POST_f99f688b7e,WAVE,encore une fois wave inadmissible,FR,TWITTER,ZIGUINCHOR,-0.85,NEGATIF_FORT,TECHNIQUE,2026-05-12
POST_c9fe3a437f,WAVE,wave dafa dafa yomb,WO,FACEBOOK,DAKAR,0.929,POSITIF,POSITIF,2026-05-04
POST_5fbc3c61bf,WAVE,wave dafa duma gënn xaalis,WO,TWITTER,DAKAR,-0.864,NEGATIF_FORT,TECHNIQUE,2026-05-08
POST_cc46bff00b,FREE_MONEY,compte free money bloqué sans explication support,FR,RECLAMATION,ZIGUINCHOR,-0.727,NEGATIF_FORT,TECHNIQUE,2026-05-08
POST_bebce91a4a,ORANGE_MONEY,orange money encore panne inacceptable,FR,RECLAMATION,ZIGUINCHOR,-0.776,NEGATIF_FORT,TECHNIQUE,2026-05-19
POST_3b63cbee63,WAVE,wave excellent recommande tous,FR,WHATSAPP,DAKAR,0.197,NEUTRE,TECHNIQUE,2026-05-10
POST_5fe0be1fb5,TER,application ter bug impossible ticket,FR,RECLAMATION,KAOLACK,-0.658,NEGATIF_FORT,TECHNIQUE,2026-05-17
POST_0d82a6ed40,FREE_MONEY,free money simple pratique pour les petites sommes,FR,RECLAMATION,THIES,0.763,POSITIF,POSITIF,2026-05-09
POST_cb4e7f259f,SEN_EAU,facture sen eau anormalement élevée,FR,TWITTER,SAINT_LOUIS,0.062,NEUTRE,AUTRE,2026-05-26
POST_e6e7ce8195,WAVE,frais wave trop cher orange money moins cher,FR,FACEBOOK,DAKAR,-0.757,NEGATIF_FORT,TARIF,2026-05-15
POST_2654db57e2,TER,ter pratique rapide entre dakar top,FR,RECLAMATION,DAKAR,0.662,POSITIF,POSITIF,2026-05-24
POST_532367a057,TER,ter bondé aux heures prévoir extension nécessaire,FR,FACEBOOK,DAKAR,0.086,NEUTRE,AUTRE,2026-05-11
POST_4c1f4db40a,SEN_EAU,facture sen eau anormalement élevée,FR,FACEBOOK,DAKAR,-0.011,NEGATIF,AUTRE,2026-05-10
POST_44bd40222e,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,FACEBOOK,SAINT_LOUIS,0.757,POSITIF,POSITIF,2026-05-23
POST_74cb254aec,SEN_EAU,sen eau problem dafa neka,WO,TWITTER,KAOLACK,-0.652,NEGATIF_FORT,AUTRE,2026-05-17
POST_47ccb994de,SENELEC,senelec problem dafa metti,WO,WHATSAPP,THIES,-0.631,NEGATIF_FORT,AUTRE,2026-05-29
POST_68a790c851,SEN_EAU,pas depuis jours sen eau répond pas,FR,WHATSAPP,KAOLACK,-0.009,NEGATIF,AUTRE,2026-05-03
POST_04b92a45aa,SEN_EAU,pas depuis jours sen eau répond pas,FR,TWITTER,KAOLACK,0.024,NEUTRE,AUTRE,2026-05-19
POST_86e1d2c2c9,SENELEC,facture senelec frais anormaux mois,FR,RECLAMATION,THIES,-0.02,NEGATIF,TARIF,2026-05-28
POST_64364631ef,ORANGE_MONEY,orange money fiable pour les transferts internationaux,FR,FACEBOOK,ZIGUINCHOR,0.917,POSITIF,POSITIF,2026-05-05
POST_dffb67649d,TER,ter retard encore infos temps réel impossible,FR,TWITTER,ZIGUINCHOR,-0.663,NEGATIF_FORT,AUTRE,2026-05-20
POST_380f914314,TER,ter ponctuel voyage confortable,FR,RECLAMATION,DAKAR,-0.056,NEGATIF,AUTRE,2026-05-02
POST_c44f5a9cc6,SENELEC,senelec dafa xam dina tax,WO,RECLAMATION,DAKAR,-0.756,NEGATIF_FORT,TECHNIQUE,2026-05-04
POST_751814553c,SENELEC,senelec délestage tous les ras bol,FR,TWITTER,DAKAR,-0.842,NEGATIF_FORT,AUTRE,2026-05-22
POST_eef731a84b,TER,ter ponctuel voyage confortable,FR,WHATSAPP,THIES,-0.014,NEGATIF,AUTRE,2026-05-02
POST_58aedb5dfa,SEN_EAU,sen eau problem dafa neka,WO,RECLAMATION,THIES,-0.736,NEGATIF_FORT,AUTRE,2026-05-21
POST_04f9fcb5fb,WAVE,wave excellent recommande tous,FR,TWITTER,DAKAR,0.216,NEUTRE,TECHNIQUE,2026-05-01
POST_bb77983d5a,SEN_EAU,pas depuis jours sen eau répond pas,FR,FACEBOOK,DAKAR,0.027,NEUTRE,AUTRE,2026-05-08
POST_2bdddd822d,WAVE,wave the best mobile money service fast and reliable,EN,RECLAMATION,THIES,0.69,POSITIF,POSITIF,2026-05-15
POST_e603504210,SEN_EAU,est revenue après sen eau enfin réactif,FR,RECLAMATION,THIES,0.036,NEUTRE,AUTRE,2026-05-23
POST_32eca4766c,SENELEC,facture senelec frais anormaux mois,FR,FACEBOOK,DAKAR,-0.055,NEGATIF,TARIF,2026-05-19
POST_25648960d2,SENELEC,application senelec bien paiement facile maintenant,FR,RECLAMATION,DAKAR,0.682,POSITIF,POSITIF,2026-05-11
POST_c89f74d9e8,ORANGE_MONEY,orange money fraud lost money this morning,EN,WHATSAPP,THIES,-0.92,NEGATIF_FORT,FRAUDE,2026-05-04
POST_38cf51e4ae,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,FACEBOOK,SAINT_LOUIS,-0.764,NEGATIF_FORT,AUTRE,2026-05-26
POST_e503341fd5,WAVE,wave rapide meilleur service mobile money sénégal,FR,RECLAMATION,ZIGUINCHOR,0.776,POSITIF,POSITIF,2026-05-27
POST_678071577d,SENELEC,facture senelec frais anormaux mois,FR,TWITTER,ZIGUINCHOR,0.096,NEUTRE,TARIF,2026-05-30
POST_f4ca165390,SENELEC,senelec dafa xam dina tax,WO,FACEBOOK,ZIGUINCHOR,-0.737,NEGATIF_FORT,TECHNIQUE,2026-05-15
POST_a288461a9b,FREE_MONEY,free money simple pratique pour les petites sommes,FR,FACEBOOK,SAINT_LOUIS,0.78,POSITIF,POSITIF,2026-05-05
POST_3d303e2d92,TER,ter dafa rafet,WO,TWITTER,SAINT_LOUIS,0.859,POSITIF,POSITIF,2026-05-16
POST_8cb69a11fd,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,RECLAMATION,DAKAR,-0.659,NEGATIF_FORT,AUTRE,2026-05-18
POST_e69585787b,WAVE,wave rapide meilleur service mobile money sénégal,FR,RECLAMATION,DAKAR,0.748,POSITIF,POSITIF,2026-05-06
POST_d772ae400a,TER,application ter bug impossible ticket,FR,FACEBOOK,ZIGUINCHOR,-0.71,NEGATIF_FORT,TECHNIQUE,2026-05-19
POST_7568d3564f,SENELEC,senelec problem dafa metti,WO,WHATSAPP,DAKAR,-0.721,NEGATIF_FORT,AUTRE,2026-05-02
POST_5cc62125c7,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,WHATSAPP,THIES,0.24,NEUTRE,POSITIF,2026-05-07
POST_8301321f9e,TER,ter bondé aux heures prévoir extension nécessaire,FR,RECLAMATION,DAKAR,0.026,NEUTRE,AUTRE,2026-05-16
POST_f998972f20,TER,ter pratique rapide entre dakar top,FR,TWITTER,DAKAR,0.651,POSITIF,POSITIF,2026-05-01
POST_ac15117e4d,SEN_EAU,est revenue après sen eau enfin réactif,FR,FACEBOOK,KAOLACK,-0.028,NEGATIF,AUTRE,2026-05-15
POST_02db8b3890,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,FACEBOOK,THIES,-0.503,NEGATIF_FORT,AUTRE,2026-05-24
POST_0725e3ba85,SEN_EAU,pas depuis jours sen eau répond pas,FR,TWITTER,SAINT_LOUIS,0.046,NEUTRE,AUTRE,2026-05-18
POST_acde9b95d3,SENELEC,coupure électrique pendant senelec scandaleux,FR,WHATSAPP,KAOLACK,-0.889,NEGATIF_FORT,AUTRE,2026-05-11
POST_9fcf81c42c,ORANGE_MONEY,orange money dafa problem nekkul,WO,TWITTER,SAINT_LOUIS,-0.75,NEGATIF_FORT,TECHNIQUE,2026-05-10
POST_7e33f49f0a,WAVE,wave rapide meilleur service mobile money sénégal,FR,RECLAMATION,ZIGUINCHOR,0.7,POSITIF,POSITIF,2026-05-09
POST_fcf7938f1a,SENELEC,coupure électrique pendant senelec scandaleux,FR,RECLAMATION,THIES,-0.932,NEGATIF_FORT,AUTRE,2026-05-21
POST_ba7092833f,ORANGE_MONEY,orange money cher dafa neka,WO,WHATSAPP,ZIGUINCHOR,-0.68,NEGATIF_FORT,TARIF,2026-05-25
POST_904f27d704,SEN_EAU,sen eau problem dafa neka,WO,WHATSAPP,THIES,-0.689,NEGATIF_FORT,AUTRE,2026-05-25
POST_4b40df16b3,ORANGE_MONEY,orange money fraud lost money this morning,EN,TWITTER,SAINT_LOUIS,-0.873,NEGATIF_FORT,FRAUDE,2026-05-09
POST_62334fc0a8,TER,ter dafa rafet,WO,FACEBOOK,ZIGUINCHOR,0.926,POSITIF,POSITIF,2026-05-30
POST_a89d9bd736,TER,ter bondé aux heures prévoir extension nécessaire,FR,RECLAMATION,THIES,-0.098,NEGATIF,AUTRE,2026-05-03
POST_8a9e5c1fa5,WAVE,wave rapide meilleur service mobile money sénégal,FR,FACEBOOK,SAINT_LOUIS,0.716,POSITIF,POSITIF,2026-05-28
POST_cb66b87f55,SENELEC,facture senelec frais anormaux mois,FR,RECLAMATION,DAKAR,0.074,NEUTRE,TARIF,2026-05-21
POST_08831cd01d,WAVE,wave dafa dafa yomb,WO,RECLAMATION,SAINT_LOUIS,0.931,POSITIF,POSITIF,2026-05-02
POST_1cfed202ee,WAVE,wave the best mobile money service fast and reliable,EN,FACEBOOK,SAINT_LOUIS,0.74,POSITIF,POSITIF,2026-05-06
POST_68c03d4fa3,TER,ter bondé aux heures prévoir extension nécessaire,FR,WHATSAPP,THIES,0.092,NEUTRE,AUTRE,2026-05-13
POST_8bd0f82bae,FREE_MONEY,free money dafa baax mais support dafa teye,WO,RECLAMATION,THIES,-0.011,NEGATIF,TECHNIQUE,2026-05-12
POST_44795f3981,TER,ter dafa rafet,WO,WHATSAPP,THIES,0.904,POSITIF,POSITIF,2026-05-13
POST_311893250a,SEN_EAU,est revenue après sen eau enfin réactif,FR,TWITTER,KAOLACK,0.018,NEUTRE,AUTRE,2026-05-28
POST_1bcf1ec85e,TER,application ter bug impossible ticket,FR,RECLAMATION,DAKAR,-0.578,NEGATIF_FORT,TECHNIQUE,2026-05-21
POST_b556d72079,ORANGE_MONEY,les frais cachés orange,FR,WHATSAPP,ZIGUINCHOR,-0.839,NEGATIF_FORT,TARIF,2026-05-23
POST_5c67de1feb,WAVE,wave excellent recommande tous,FR,RECLAMATION,KAOLACK,0.143,NEUTRE,TECHNIQUE,2026-05-05
POST_8fcaf122fa,ORANGE_MONEY,orange money compte bloqué sans scandaleux,FR,TWITTER,ZIGUINCHOR,-0.811,NEGATIF_FORT,TECHNIQUE,2026-05-11
POST_6e42f25417,SEN_EAU,sen eau problem dafa neka,WO,WHATSAPP,THIES,-0.717,NEGATIF_FORT,AUTRE,2026-05-26
POST_411c3ae9e3,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,RECLAMATION,THIES,-0.64,NEGATIF_FORT,AUTRE,2026-05-22
POST_a3b7c115f1,ORANGE_MONEY,les frais cachés orange,FR,TWITTER,DAKAR,-0.827,NEGATIF_FORT,TARIF,2026-05-28
POST_9d48fd938a,SEN_EAU,est revenue après sen eau enfin réactif,FR,RECLAMATION,SAINT_LOUIS,-0.097,NEGATIF,AUTRE,2026-05-10
POST_1c9e388585,FREE_MONEY,free money problem duma gënn,WO,TWITTER,THIES,-0.601,NEGATIF_FORT,AUTRE,2026-05-09
POST_5b89fab02c,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,RECLAMATION,SAINT_LOUIS,0.152,NEUTRE,POSITIF,2026-05-29
POST_eb5a59cbb6,SEN_EAU,facture sen eau anormalement élevée,FR,TWITTER,ZIGUINCHOR,-0.072,NEGATIF,AUTRE,2026-05-01
POST_bd93675be9,SEN_EAU,est revenue après sen eau enfin réactif,FR,TWITTER,SAINT_LOUIS,-0.04,NEGATIF,AUTRE,2026-05-26
POST_71a215098b,SEN_EAU,pas depuis jours sen eau répond pas,FR,WHATSAPP,ZIGUINCHOR,0.033,NEUTRE,AUTRE,2026-05-07
POST_7ec724fac2,FREE_MONEY,free money dafa baax mais support dafa teye,WO,RECLAMATION,DAKAR,-0.04,NEGATIF,TECHNIQUE,2026-05-25
POST_d199bc43f7,SEN_EAU,sen eau problem dafa neka,WO,TWITTER,ZIGUINCHOR,-0.716,NEGATIF_FORT,AUTRE,2026-05-23
POST_1a2f7d3df3,SENELEC,facture senelec frais anormaux mois,FR,WHATSAPP,KAOLACK,-0.09,NEGATIF,TARIF,2026-05-19
POST_541aebdc4d,WAVE,wave rapide meilleur service mobile money sénégal,FR,TWITTER,DAKAR,0.756,POSITIF,POSITIF,2026-05-02
POST_edb61eee81,WAVE,mon transfert wave est bloqué depuis impossible joindre support,FR,RECLAMATION,DAKAR,-0.62,NEGATIF_FORT,SERVICE_CLIENT,2026-05-22
POST_fa9312eaae,ORANGE_MONEY,orange money dafa problem nekkul,WO,TWITTER,DAKAR,-0.76,NEGATIF_FORT,TECHNIQUE,2026-05-21
POST_70550500c6,SEN_EAU,pas depuis jours sen eau répond pas,FR,RECLAMATION,ZIGUINCHOR,-0.069,NEGATIF,AUTRE,2026-05-22
POST_302f0db177,FREE_MONEY,free money gratuit pour les transferts entre abonnés free,FR,RECLAMATION,THIES,0.891,POSITIF,POSITIF,2026-05-10
POST_35f23786b0,FREE_MONEY,free money dafa baax mais support dafa teye,WO,TWITTER,DAKAR,0.053,NEUTRE,TECHNIQUE,2026-05-25
POST_d6cc29491c,SEN_EAU,pas depuis jours sen eau répond pas,FR,TWITTER,THIES,0.05,NEUTRE,AUTRE,2026-05-10
POST_f0b01d1f0e,WAVE,wave rapide meilleur service mobile money sénégal,FR,WHATSAPP,DAKAR,0.703,POSITIF,POSITIF,2026-05-25
POST_edcf1455b8,FREE_MONEY,free money gratuit pour les transferts entre abonnés free,FR,WHATSAPP,SAINT_LOUIS,0.864,POSITIF,POSITIF,2026-05-19
POST_ffa29e1fdc,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,TWITTER,KAOLACK,0.722,POSITIF,POSITIF,2026-05-27
POST_b51755b121,SEN_EAU,sen eau problem dafa neka,WO,FACEBOOK,KAOLACK,-0.688,NEGATIF_FORT,AUTRE,2026-05-12
POST_fa46239626,FREE_MONEY,free money simple pratique pour les petites sommes,FR,RECLAMATION,DAKAR,0.707,POSITIF,POSITIF,2026-05-29
POST_fcbcd5243e,WAVE,mon transfert wave est bloqué depuis impossible joindre support,FR,TWITTER,ZIGUINCHOR,-0.732,NEGATIF_FORT,SERVICE_CLIENT,2026-05-01
POST_0a5d1f127d,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,FACEBOOK,KAOLACK,0.709,POSITIF,POSITIF,2026-05-11
POST_85c34b6c9c,ORANGE_MONEY,orange money encore panne inacceptable,FR,WHATSAPP,KAOLACK,-0.903,NEGATIF_FORT,TECHNIQUE,2026-05-26
POST_3f103cd548,ORANGE_MONEY,orange money dafa problem nekkul,WO,WHATSAPP,DAKAR,-0.725,NEGATIF_FORT,TECHNIQUE,2026-05-27
POST_fb5ffbc32b,WAVE,wave the best mobile money service fast and reliable,EN,TWITTER,ZIGUINCHOR,0.779,POSITIF,POSITIF,2026-05-14
POST_a9818d01dd,TER,ter dafa rafet,WO,WHATSAPP,DAKAR,0.941,POSITIF,POSITIF,2026-05-25
POST_f6b18d4af9,WAVE,mon transfert wave est bloqué depuis impossible joindre support,FR,FACEBOOK,ZIGUINCHOR,-0.667,NEGATIF_FORT,SERVICE_CLIENT,2026-05-01
POST_f6c77b4b6d,SEN_EAU,pas depuis jours sen eau répond pas,FR,WHATSAPP,THIES,-0.05,NEGATIF,AUTRE,2026-05-16
POST_7b3baf2543,SENELEC,application senelec bien paiement facile maintenant,FR,TWITTER,THIES,0.73,POSITIF,POSITIF,2026-05-29
POST_af755a6024,WAVE,wave the best mobile money service fast and reliable,EN,FACEBOOK,THIES,0.796,POSITIF,POSITIF,2026-05-23
POST_ffa0f88b3e,WAVE,wave excellent recommande tous,FR,FACEBOOK,KAOLACK,0.239,NEUTRE,TECHNIQUE,2026-05-24
POST_a9774f569f,SENELEC,coupure électrique pendant senelec scandaleux,FR,WHATSAPP,DAKAR,-0.906,NEGATIF_FORT,AUTRE,2026-05-05
POST_e21da8d79f,SEN_EAU,sen eau service client attente interminable,FR,FACEBOOK,DAKAR,-0.03,NEGATIF,SERVICE_CLIENT,2026-05-05
POST_adffb18292,ORANGE_MONEY,orange money encore panne inacceptable,FR,RECLAMATION,DAKAR,-0.89,NEGATIF_FORT,TECHNIQUE,2026-05-29
POST_eaaa0c658b,TER,ter retard encore infos temps réel impossible,FR,RECLAMATION,DAKAR,-0.612,NEGATIF_FORT,AUTRE,2026-05-24
POST_70e716f36f,SENELEC,coupure senelec depuis quand que revient,FR,WHATSAPP,ZIGUINCHOR,0.002,NEUTRE,AUTRE,2026-05-01
POST_3e4bccef28,FREE_MONEY,free money problem duma gënn,WO,RECLAMATION,THIES,-0.68,NEGATIF_FORT,AUTRE,2026-05-24
POST_fc77662fb8,SEN_EAU,pas depuis jours sen eau répond pas,FR,WHATSAPP,DAKAR,0.095,NEUTRE,AUTRE,2026-05-16
POST_b39c229b07,ORANGE_MONEY,orange money fraud lost money this morning,EN,FACEBOOK,THIES,-1.0,NEGATIF_FORT,FRAUDE,2026-05-28
POST_11804bbb49,TER,ter pratique rapide entre dakar top,FR,FACEBOOK,ZIGUINCHOR,0.657,POSITIF,POSITIF,2026-05-28
POST_ccd436b6ab,ORANGE_MONEY,orange money encore panne inacceptable,FR,TWITTER,SAINT_LOUIS,-0.88,NEGATIF_FORT,TECHNIQUE,2026-05-23
POST_8481cc813c,ORANGE_MONEY,les frais cachés orange,FR,RECLAMATION,DAKAR,-0.989,NEGATIF_FORT,TARIF,2026-05-16
POST_8479184600,SENELEC,coupure électrique pendant senelec scandaleux,FR,TWITTER,KAOLACK,-0.838,NEGATIF_FORT,AUTRE,2026-05-25
POST_ead27f04b3,FREE_MONEY,free money lent par rapport améliorer,FR,FACEBOOK,ZIGUINCHOR,-0.422,NEGATIF,TECHNIQUE,2026-05-09
POST_6967469fff,SEN_EAU,pas depuis jours sen eau répond pas,FR,WHATSAPP,DAKAR,-0.03,NEGATIF,AUTRE,2026-05-21
POST_4ff8565fea,TER,ter pratique rapide entre dakar top,FR,RECLAMATION,ZIGUINCHOR,0.671,POSITIF,POSITIF,2026-05-08
POST_195cf33388,TER,application ter bug impossible ticket,FR,WHATSAPP,SAINT_LOUIS,-0.533,NEGATIF_FORT,TECHNIQUE,2026-05-02
POST_123a19a3c4,TER,ter ponctuel voyage confortable,FR,FACEBOOK,ZIGUINCHOR,-0.05,NEGATIF,AUTRE,2026-05-07
POST_327f8c69c2,SENELEC,facture senelec frais anormaux mois,FR,TWITTER,ZIGUINCHOR,-0.004,NEGATIF,TARIF,2026-05-24
POST_878df0e63b,FREE_MONEY,free money gratuit pour les transferts entre abonnés free,FR,WHATSAPP,KAOLACK,0.84,POSITIF,POSITIF,2026-05-02
POST_33122217db,FREE_MONEY,compte free money bloqué sans explication support,FR,TWITTER,KAOLACK,-0.779,NEGATIF_FORT,TECHNIQUE,2026-05-05
POST_23cc6653b2,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,RECLAMATION,DAKAR,0.783,POSITIF,POSITIF,2026-05-27
POST_9c599eb534,ORANGE_MONEY,orange money dafa problem nekkul,WO,FACEBOOK,SAINT_LOUIS,-0.766,NEGATIF_FORT,TECHNIQUE,2026-05-03
POST_24a45066bf,FREE_MONEY,free money gratuit pour les transferts entre abonnés free,FR,TWITTER,SAINT_LOUIS,0.814,POSITIF,POSITIF,2026-05-13
POST_44183b38be,SENELEC,application senelec bien paiement facile maintenant,FR,RECLAMATION,KAOLACK,0.682,POSITIF,POSITIF,2026-05-01
POST_34623a900d,ORANGE_MONEY,orange money compte bloqué sans scandaleux,FR,RECLAMATION,KAOLACK,-0.692,NEGATIF_FORT,TECHNIQUE,2026-05-29
POST_9b56cdb736,FREE_MONEY,free money nouveau encore beaucoup bugs,FR,RECLAMATION,THIES,-0.697,NEGATIF_FORT,TECHNIQUE,2026-05-13
POST_029ec5df6d,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,RECLAMATION,THIES,0.654,POSITIF,POSITIF,2026-05-29
POST_c9ea7f578c,FREE_MONEY,free money lent par rapport améliorer,FR,WHATSAPP,THIES,-0.525,NEGATIF_FORT,TECHNIQUE,2026-05-06
POST_6c2c04ebb5,FREE_MONEY,free money lent par rapport améliorer,FR,FACEBOOK,DAKAR,-0.578,NEGATIF_FORT,TECHNIQUE,2026-05-24
POST_b94b4ef50f,TER,application ter bug impossible ticket,FR,TWITTER,SAINT_LOUIS,-0.66,NEGATIF_FORT,TECHNIQUE,2026-05-25
POST_642c91cfc7,WAVE,wave remboursé top,FR,TWITTER,THIES,0.743,POSITIF,POSITIF,2026-05-30
POST_bfeb5ef8b1,FREE_MONEY,free money lent par rapport améliorer,FR,TWITTER,DAKAR,-0.408,NEGATIF,TECHNIQUE,2026-05-03
POST_67857111c6,SEN_EAU,pas depuis jours sen eau répond pas,FR,RECLAMATION,ZIGUINCHOR,-0.055,NEGATIF,AUTRE,2026-05-20
POST_df5a233808,TER,ter pratique rapide entre dakar top,FR,RECLAMATION,ZIGUINCHOR,0.719,POSITIF,POSITIF,2026-05-21
POST_25625b8122,SENELEC,senelec délestage tous les ras bol,FR,TWITTER,THIES,-0.817,NEGATIF_FORT,AUTRE,2026-05-29
POST_145f9a9203,WAVE,encore une fois wave inadmissible,FR,FACEBOOK,ZIGUINCHOR,-0.768,NEGATIF_FORT,TECHNIQUE,2026-05-24
POST_6e746cf946,TER,ter bondé aux heures prévoir extension nécessaire,FR,RECLAMATION,THIES,-0.024,NEGATIF,AUTRE,2026-05-09
POST_09921ce44b,ORANGE_MONEY,orange money encore panne inacceptable,FR,TWITTER,THIES,-0.8,NEGATIF_FORT,TECHNIQUE,2026-05-25
POST_664ccb9784,FREE_MONEY,free money nouveau encore beaucoup bugs,FR,FACEBOOK,ZIGUINCHOR,-0.673,NEGATIF_FORT,TECHNIQUE,2026-05-16
POST_d9c982c307,SEN_EAU,pas depuis jours sen eau répond pas,FR,FACEBOOK,DAKAR,0.077,NEUTRE,AUTRE,2026-05-30
POST_b8e4443271,FREE_MONEY,free money nouveau encore beaucoup bugs,FR,RECLAMATION,THIES,-0.642,NEGATIF_FORT,TECHNIQUE,2026-05-29
POST_14c96c8da0,FREE_MONEY,free money simple pratique pour les petites sommes,FR,FACEBOOK,SAINT_LOUIS,0.753,POSITIF,POSITIF,2026-05-19
POST_75084db388,ORANGE_MONEY,orange money encore panne inacceptable,FR,TWITTER,KAOLACK,-0.916,NEGATIF_FORT,TECHNIQUE,2026-05-17
POST_71bb22e3d5,WAVE,transaction wave argent débité sans confirmation,FR,RECLAMATION,KAOLACK,0.001,NEUTRE,AUTRE,2026-05-01
POST_6bd1345d78,SEN_EAU,sen eau service client attente interminable,FR,RECLAMATION,DAKAR,-0.078,NEGATIF,SERVICE_CLIENT,2026-05-27
POST_a5978f99c6,WAVE,wave dafa duma gënn xaalis,WO,FACEBOOK,SAINT_LOUIS,-0.957,NEGATIF_FORT,TECHNIQUE,2026-05-08
POST_021e235928,TER,ter ponctuel voyage confortable,FR,WHATSAPP,DAKAR,0.015,NEUTRE,AUTRE,2026-05-27
POST_624416f252,TER,ter retard encore infos temps réel impossible,FR,WHATSAPP,SAINT_LOUIS,-0.729,NEGATIF_FORT,AUTRE,2026-05-10
POST_993079b8c7,FREE_MONEY,free money problem duma gënn,WO,TWITTER,ZIGUINCHOR,-0.524,NEGATIF_FORT,AUTRE,2026-05-17
POST_5705bf8f1f,SENELEC,senelec problem dafa metti,WO,FACEBOOK,SAINT_LOUIS,-0.67,NEGATIF_FORT,AUTRE,2026-05-13
POST_1437bf2691,SENELEC,application senelec bien paiement facile maintenant,FR,TWITTER,THIES,0.606,POSITIF,POSITIF,2026-05-30
POST_be3ffbc5a8,SEN_EAU,facture sen eau anormalement élevée,FR,WHATSAPP,DAKAR,0.066,NEUTRE,AUTRE,2026-05-28
